statefips,state,state_name,total,top_01,top_05,top_10,top_25,top_50,top_75,agi_01,agi_05,agi_10,agi_25,agi_50,agi_75,total_agi,sum_agi_01,sum_agi_05,sum_agi_10,sum_agi_25,sum_agi_50,sum_agi_75,total_sal_num,total_sal_amt,num_sal_01,sum_sal_01,num_sal_05,sum_sal_05,num_sal_10,sum_sal_10,num_sal_25,sum_sal_25,num_sal_50,sum_sal_50,num_sal_75,sum_sal_75,total_int_num,total_int_amt,num_int_01,sum_int_01,num_int_05,sum_int_05,num_int_10,sum_int_10,num_int_25,sum_int_25,num_int_50,sum_int_50,num_int_75,sum_int_75,total_div_num,total_div_amt,num_div_01,sum_div_01,num_div_05,sum_div_05,num_div_10,sum_div_10,num_div_25,sum_div_25,num_div_50,sum_div_50,num_div_75,sum_div_75,total_businc_num,total_businc_amt,num_businc_01,sum_businc_01,num_businc_05,sum_businc_05,num_businc_10,sum_businc_10,num_businc_25,sum_businc_25,num_businc_50,sum_businc_50,num_businc_75,sum_businc_75,total_cpgain_num,total_cpgain_amt,num_cpgain_01,sum_cpgain_01,num_cpgain_05,sum_cpgain_05,num_cpgain_10,sum_cpgain_10,num_cpgain_25,sum_cpgain_25,num_cpgain_50,sum_cpgain_50,num_cpgain_75,sum_cpgain_75,total_iradist_num,total_iradist_amt,num_iradist_01,sum_iradist_01,num_iradist_05,sum_iradist_05,num_iradist_10,sum_iradist_10,num_iradist_25,sum_iradist_25,num_iradist_50,sum_iradist_50,num_iradist_75,sum_iradist_75,total_pension_num,total_pension_amt,num_pension_01,sum_pension_01,num_pension_05,sum_pension_05,num_pension_10,sum_pension_10,num_pension_25,sum_pension_25,num_pension_50,sum_pension_50,num_pension_75,sum_pension_75,total_scorp_num,total_scorp_amt,num_scorp_01,sum_scorp_01,num_scorp_05,sum_scorp_05,num_scorp_10,sum_scorp_10,num_scorp_25,sum_scorp_25,num_scorp_50,sum_scorp_50,num_scorp_75,sum_scorp_75,total_tax,sum_tax_01,sum_tax_05,sum_tax_10,sum_tax_25,sum_tax_50,sum_tax_75
23,ME,Maine,607704,6077,30385,60770,151926,303852,455778,373450,170170,124607,76994,40881,21283,38926722371,5077172132,10692933411,15056767996,23892336092,32507651970,37139487910,495716,26382041482,5079,1959573529,25736,5449307983,52355,8548276250,131842,15015964497,262001,21478694695,389892,25131158353,210836,267508853,5706,76055268,24801,122237714,44132,147112420,90481,189401723,144731,229881024,178313,249714146,119607,972707726,4580,318351478,18362,540091404,30674,643110807,57591,787944667,86525,897395166,103599,941145151,107435,1591328866,1720,165104666,7903,406702171,14459,556123787,32799,843810669,58420,1160368715,79087,1395469724,105174,2217446756,4739,1226763611,18280,1671408795,29578,1842257516,53255,2039548049,77975,2163398519,92024,2202071711,79363,1307683773,1301,79351726,6999,329580934,13094,514357914,29748,844183068,50362,1100153802,64291,1222934453,130868,3034808007,1207,70453350,7909,400488139,16674,741092335,42901,1554613410,78937,2407417441,104823,2820301120,36896,1846954449,3338,1061516076,9994,1491801881,14475,1623854877,22495,1759264251,30033,1826982723,33897,1848594003,4565181972,1264682970,2208293158,2765661164,3637278578,4311068097,4540488554
24,MD,Maryland,2779634,27796,138982,277963,694909,1389817,2084726,510163,232189,170289,100331,50966,23899,2.3656E+11,36136728811,70837704107,98181542059,1.52061E+11,2.025E+11,2.27839E+11,2295971,1.67662E+11,23668,14339622178,123965,38577294548,249747,59445990614,616886,1.00774E+11,1212194,1.40017E+11,1814299,1.61131E+11,945039,1415809352,26413,520177256,118759,740105396,220165,867456512,466949,1094493745,729093,1284604193,856462,1363114573,552996,4696011067,23474,1711894910,95332,2714532187,163205,3225897948,307285,3961700249,442597,4446804355,506277,4606658244,551637,6858740608,8373,1137110734,37094,2618742233,68125,3350214690,150814,4384935475,261805,5201368852,361210,5824364805,481090,11104808900,23636,7034741457,91574,8870235271,152132,9598262288,275848,10489533406,389648,10938003633,442791,11059426190,279784,5354399371,5563,335093777,28082,1329506433,53238,2101836575,120019,3585309050,199889,4722546191,243020,5133589059,579726,18710159107,5565,394356536,37788,2490169821,80551,4792858414,205776,10287995800,379361,15754132521,491194,17867343924,147809,13363236511,17141,9412900989,45045,11765145472,62696,12364581963,94728,12959606040,122891,13269228692,137852,13364241458,33048563210,9693475821,16557525400,20577289551,26956439369,31581741555,32920110440
25,MA,Massachusetts,3140912,31409,157046,314091,785228,1570456,2355684,698256,271807,186479,105178,53560,26177,3.28495E+11,77774615513,1.27551E+11,1.62355E+11,2.27413E+11,2.86859E+11,3.17449E+11,2628415,2.16392E+11,26623,26311829837,140126,60916772770,283753,87604313509,707517,1.37914E+11,1386323,1.8332E+11,2067678,2.08305E+11,1218667,2916383927,30233,1540554521,136035,1906606766,250127,2092645003,533136,2408740350,869183,2691226470,1058592,2815732771,786081,9027914308,28195,4143925266,120228,5896599740,208860,6721011574,398813,7820148866,598287,8588806225,699425,8859290401,528927,11647092669,9047,1644072724,43310,3965324921,79677,5353154219,174938,7472354364,295135,9329088883,392630,10559599797,681346,34061962627,28730,25884499057,120106,29925629371,203347,31389498761,369163,32960905272,533803,33769183044,614736,33990452760,372622,7477902438,5183,328333297,27020,1424200004,53264,2440820786,130327,4549864335,238489,6371436123,302189,7043590967,599528,15706671365,5163,292596762,27319,1433588622,59732,2886679359,173365,7275140081,352666,12471053784,472604,14612238118,179333,21799215819,18874,15329180801,54815,19232309744,78580,20299086681,118328,21219586669,151668,21670286726,168017,21796065388,54985993014,21249995077,32454859006,38211303405,46635711076,52748856403,54761448217
26,MI,Michigan,4350428,43504,217521,435043,1087607,2175214,3262821,417331,183476,133913,80967,40638,19152,3.01269E+11,50208497935,93844945800,1.27515E+11,1.94799E+11,2.58433E+11,2.90078E+11,3444346,2.05828E+11,38565,20442668995,194103,51107377892,387532,76459862514,949618,1.26356E+11,1864823,1.74016E+11,2756412,1.98395E+11,1369607,2156223172,39708,839721591,165320,1156278273,292251,1331143678,598288,1640689734,944447,1914452291,1154824,2054114017,839916,6056773289,34708,2453543311,134472,3602708824,223460,4157465742,418949,5009735753,622921,5643413163,739514,5898453732,684421,8566208276,11668,1331805825,50143,2948352423,91146,3760158150,201398,5122494813,351569,6447977796,485305,7348456498,749290,15597168728,35458,10671511719,131106,12740009283,212273,13608016756,386160,14716625357,563997,15353767991,663226,15543145993,553419,9540124412,7959,473784031,42560,2077049091,83949,3428242952,205235,6095540134,356465,8141145865,458676,9049856745,1070241,23974145414,8017,451321429,51882,2638500995,113562,5155871823,312116,11611158833,600123,18373997316,834836,22104459961,229781,17536389339,25963,12342326954,69923,15344260136,97023,16142534738,145655,16966624826,189752,17404588570,214042,17543097831,39868941841,13545083862,21470533835,26110146555,33233772507,38395015971,39773982137
27,MN,Minnesota,2517762,25178,125888,251776,629441,1258881,1888322,500911,212145,152694,94069,50266,25855,2.06706E+11,33783432614,63611622593,85939203324,1.3049E+11,1.74387E+11,1.97857E+11,2104364,1.44959E+11,22251,14074662345,114065,34982718546,228435,51961928616,563381,86018555143,1103942,1.19278E+11,1649525,1.38415E+11,858138,1473085607,23458,587533796,99768,793068395,176845,906692177,367194,1103912151,600523,1299420403,735757,1394027948,596614,4031625297,20932,1473048533,88234,2284157061,151548,2672301507,289247,3247569041,441923,3715020775,524759,3900934728,383698,5560603968,6543,567498906,28991,1559043457,54007,2140255439,123539,3154563338,219799,4242058522,291442,4926776481,532981,12350194669,21371,7859938735,86211,9686800889,143559,10460058902,263983,11423975435,397489,12048937294,469559,12257711263,334463,5786206790,4224,245091708,22138,1025944131,44136,1751141454,110480,3308207586,205595,4724490252,266588,5350002485,522270,11863445333,4284,216035694,24463,1160184890,53018,2312441206,149696,5519654133,302649,9256376319,408286,10912318610,178021,13258876664,14888,8124528841,45746,10941770879,67968,11795772749,108192,12655313165,146022,13104955234,164513,13244060031,28292378906,8912531362,14703272348,17886200627,22785023055,26700828721,28118076389
28,MS,Mississippi,1151174,11512,57559,115117,287794,575587,863381,312738,147743,109642,63764,32034,16612,61807903685,8290743793,17304630391,24548693828,38932554953,52006558450,58837784330,972176,44044054599,9676,3137050456,49670,9053453935,100013,14368592055,249003,25158138770,500569,35848718574,752649,41818104916,238071,359827253,10016,130368169,39186,192777364,67587,226963482,130386,284570396,185672,324636202,214132,344385151,121696,846642384,8062,369087601,27855,548246491,43995,629594352,75302,743882065,99702,806178095,111676,829874617,224830,1961460464,4375,408008419,16511,780399448,29088,950390281,61290,1213216417,103915,1396400204,146441,1477330702,107882,2013785975,8178,1274740599,26626,1614271845,41022,1748318420,68273,1907237140,89175,1976301080,99116,1999992514,88064,1432892627,2224,123545278,10996,443099478,20271,664057767,43178,1041079117,64216,1267509776,76904,1370935184,230748,5683371172,2629,175725335,18539,1057561440,38376,1881275436,92817,3571084104,154964,4873769107,198004,5442761858,50220,3339409334,7227,2389991837,18469,2992344168,24938,3139790944,35699,3286981084,43561,3339116672,47185,3348024163,6551525882,2100196096,3507840177,4355647112,5632549818,6381276873,6540088084
29,MO,Missouri,2583969,25840,129198,258397,645992,1291985,1937977,402452,176275,128189,77691,40044,19922,1.73131E+11,28163355409,53131078930,72303155347,1.10589E+11,1.47136E+11,1.66088E+11,2118385,1.1919E+11,22221,11242490295,113261,28041012059,227560,42147746859,562940,70496562740,1116131,98597081532,1667124,1.14053E+11,784355,1201693710,23624,431881009,98594,607973842,175169,706134485,358592,890954787,557385,1051798139,672482,1133330788,503451,3742721924,20811,1481693770,82006,2237345252,137994,2588517783,258245,3121652460,379094,3498469928,444855,3645198540,401951,5163420615,7724,751129351,32162,1730154337,57791,2219893407,127167,3065492826,221608,3931372645,297467,4532490264,449404,9069428952,21171,5736911477,79391,7111798935,129587,7674284846,235729,8412216190,342215,8857643002,399536,9005777714,306291,5182831296,5009,284566431,27020,1238043783,52219,1992865562,121556,3402852710,202369,4439859538,254617,4906225871,588841,13266395971,5078,279014934,33446,1651411139,72608,3247107650,192597,7074996065,353662,10683631189,469610,12358071031,142370,10562935250,15139,7439232726,43115,9288475006,61031,9785220026,92011,10257516103,119140,10506179039,132363,10568481528,21880779755,7456541604,11833865262,14372649608,18209155103,20999971620,21811246131
30,MT,Montana,464085,4641,23204,46409,116021,232043,348064,399692,169332,124770,77812,40012,19978,30503636991,4744200160,9139061181,12461177327,19265746205,25846198462,29239932821,372076,18638778776,3677,1173786014,18920,3485107728,38657,5665812254,97288,10344014669,193605,15079620682,290766,17733388883,159533,311434342,4310,100428753,18503,153790108,32575,181672766,67316,227489409,109415,270583759,134861,292803733,100014,779622477,3379,263884239,13928,424475428,23683,497970767,46011,611783945,70750,699962508,85037,739175736,80474,1029325086,1384,117095367,6150,287566174,11517,381669826,26081,560265260,46864,779517374,62292,925597250,97125,2303139867,3732,1214313361,14832,1665074426,24727,1845128504,46641,2077481383,70694,2225542920,84522,2279129828,56674,917735073,884,54378233,5015,237167938,9580,367753329,22192,603911370,37539,783337698,47173,865358921,100574,2461108043,894,47561595,6144,315359767,13298,612641565,34392,1330529266,63083,2017374574,82514,2314818654,45399,2559531751,3285,1450331019,11076,2069345740,16447,2245717650,26442,2433950923,36463,2539422375,41560,2561307258,3675196709,1204414366,1949230825,2367594253,3019688201,3505667536,3660777782
31,NE,Nebraska,820531,8205,41027,82053,205133,410266,615398,413827,180160,132994,83899,44977,23821,58525931274,8838903321,16946907769,23218983322,36083323465,48838556705,55755142686,699573,40443237356,7226,3080068179,36326,8211487880,73115,12766943361,182637,22487700100,362637,32466347588,544422,38301212429,275002,480333444,7646,179955722,32542,248149139,58011,285473960,119817,353537829,192219,419550044,234235,451130708,177563,1256976781,6565,560916229,26670,785819137,45612,891136734,87224,1046620636,131501,1171092334,155481,1219913962,126638,1412702537,2338,149366021,10116,380447987,18517,511334020,42115,754905843,74705,1047124124,96959,1228236694,169955,3387925158,6771,1916321148,26748,2478546994,44788,2714053714,83966,3039534474,126269,3264575800,149288,3343154265,102267,1584858884,1529,89395353,8131,340721029,15769,544717111,36967,951666170,64217,1302098987,81798,1462338711,154971,3312349857,1477,80774645,9609,472507952,20691,899154463,52122,1821108996,94779,2696695496,123580,3074770666,66449,4201536617,5486,2646577083,17464,3523925952,25709,3775761525,40770,4035611031,54899,4166534687,61496,4199227415,7203904821,2322467937,3741326040,4555692869,5812061786,6803616935,7158364361
32,NV,Nevada,1335845,13358,66792,133585,333961,667923,1001884,449984,177299,126870,74596,38742,20588,98309877684,23874155593,37333047682,47218121533,66504182131,84573854293,94348203383,1112413,60653823481,10282,5570113951,54436,13603307826,111178,20544949961,280414,34721130969,569578,49192607034,864853,57620727281,284801,1090668902,11873,683275024,46878,828323649,79421,889592766,149914,978427147,216139,1038568477,250063,1065687161,173421,2823961717,9610,1854812137,35295,2255529538,56907,2406285490,99723,2608539258,136493,2733979964,154566,2783544986,219290,2678901213,3742,474646258,16130,1006717537,28951,1251930834,61686,1637491110,105326,2001586958,145971,2247682675,175370,9779398566,10710,8069957592,38246,9018792730,60035,9310504841,101689,9602625339,138160,9733106811,156665,9768545265,108998,2244207516,2521,190270521,13218,714033412,24527,1069336180,51982,1641798309,77891,1993939484,92486,2140354440,253677,7403843877,2754,183004185,20057,1318692950,42518,2461263311,102693,4757791669,170855,6436064964,211875,7062109765,68962,7134846956,8857,5361768992,23942,6489340368,32508,6750294186,46396,6999384728,57476,7115940382,63365,7142033607,14014519691,6393251170,8847859685,10206090592,12233670264,13580331465,13970578574
33,NH,New Hampshire,642525,6425,32126,64253,160631,321263,481894,489151,221207,161037,98182,51946,26342,54745644558,8956760533,16707827974,22694489188,34638682809,46284032218,52421534292,537778,37964967966,5333,3551257023,27964,8891830311,56795,13379091559,142466,22461873679,281296,31263865787,420479,36250386706,221696,399804262,5966,155339654,25609,212739741,46106,248541700,95288,303782048,155017,355581818,189901,379763436,152776,1399201232,5325,547647002,21960,820393962,37844,962317083,72963,1153412254,111969,1303679960,133387,1360320441,102444,2474438902,1931,435918692,8400,893492278,15397,1154949004,34087,1590985052,59561,2029756442,78183,2282628143,131995,4194378412,5424,2877720657,21912,3461795904,36538,3693655271,66588,3964426080,98922,4127110514,116481,4175849192,85502,1634375417,1235,78382265,6302,324723514,12300,544343834,29453,983011861,53392,1365974523,68676,1527377416,135333,3313275215,1320,75197920,7195,386943137,15494,742432498,41501,1641923710,80471,2625305421,106878,3061281492,32158,1766577956,3464,1057207562,9617,1423960254,13527,1545684505,20276,1672321325,26559,1745311069,29655,1765440268,7934328495,2446000087,4007680893,4937368401,6379439659,7480064223,7881167001
34,NJ,New Jersey,4045898,40459,202295,404590,1011475,2022949,3034424,672113,269428,187099,105654,52286,24087,3.96394E+11,77681603261,1.4032E+11,1.85056E+11,2.69262E+11,3.45543E+11,3.8297E+11,3365889,2.77023E+11,35165,34178225816,183561,79849984682,369594,1.1459E+11,909551,1.78973E+11,1771399,2.36754E+11,2642249,2.67237E+11,1345810,3411860956,38314,1541996143,167183,1993259330,300137,2246561990,620877,2704732881,989605,3115324283,1186707,3290766832,1018380,9126250144,35666,3438516745,153720,5194875187,269538,6123150399,524529,7517963830,788194,8559077212,917723,8918569639,676327,14025589618,10136,2150320745,49137,5060409589,92828,6692942634,205347,9077428559,346482,11037121789,471048,12433102883,857592,22579815863,36145,15543747213,148354,18786478141,250677,20063865701,463504,21529925486,675942,22316140822,778570,22523528388,453103,9224307525,6213,410996976,32098,1760745815,65148,3027556218,166441,5731946849,303023,7971191088,381169,8790022408,789253,21642470738,5927,373630391,35832,1995992858,82493,4257098602,245544,10833293417,491063,17805974993,646292,20418916440,265386,25787583721,24477,16864774309,72945,22012606626,106548,23459483563,166000,24836321525,218385,25533024568,246210,25759148172,63164583301,21793942667,35885065452,43177121002,53628925024,60908620882,62969263970
35,NM,New Mexico,864581,8646,43229,86458,216145,432291,648436,327052,161493,118148,68958,34305,17026,49827470101,6965833304,14302259443,20204838001,31837092771,42449792251,47876784090,691872,32671663484,6762,2121039262,35395,6541199938,71530,10523144059,178123,18668696880,359314,26801342398,542806,31230904154,226599,373035713,7650,106542918,32249,174971697,57080,214574942,112492,281749758,166741,330842359,196208,354726617,121994,971250658,6119,356604877,23845,569915858,39541,676995111,70281,824598836,96286,911880951,109646,947745954,125668,1522455876,2634,247484739,10546,504768250,19178,644530395,40765,891496171,67837,1125906160,90553,1316241175,112372,2779420428,6419,1862967139,23688,2275582080,38221,2443891914,66179,2642877602,89575,2739600805,101437,2768144361,80303,1477999257,2101,138942969,10688,488684892,19511,733044362,40136,1110140737,59051,1330704893,69946,1424178283,190541,5508320347,2523,200228589,16512,1063555292,33534,1865868483,78275,3500628946,129276,4768341620,162654,5295246986,40269,2141545205,4741,1452163814,12574,1848048582,17746,1958512153,26626,2078688228,33694,2132606080,37261,2144725422,5796157563,1773316568,2989285428,3754039698,4905139268,5613753436,5784724162
36,NY,New York,9022759,90228,451138,902276,2255690,4511380,6767069,673603,231419,157779,88137,43648,20323,8.55923E+11,2.50365E+11,3.77132E+11,4.62031E+11,6.19086E+11,7.60927E+11,8.30809E+11,7415471,5.4457E+11,74695,87488475525,395712,1.74805E+11,799926,2.38322E+11,1987866,3.57095E+11,3961161,4.6974E+11,5913649,5.27385E+11,3229884,12653265133,87199,9005135712,393565,10182693719,732799,10714439932,1566135,11550007734,2430348,12181163044,2873234,12455001246,1894517,25460240531,79409,14617063674,323374,18804794606,547409,20568418909,1024457,22980891863,1481147,24537359484,1709949,25112215747,1577341,30029132386,23396,6912232475,112401,12721796873,205149,15357105489,427826,18974915463,709079,22153576208,997516,25411090674,1639006,82388889433,80791,67704751676,314311,75545291687,512903,77950425970,918523,80567824093,1299237,81879657190,1488916,82267229081,868132,16494424401,14868,1224917814,79303,4419090243,156635,6879013532,363877,11339511420,595922,14501141799,737226,15784385487,1685418,47527348664,13702,1038603071,91552,6119311802,214107,12803626476,592228,27891341684,1069819,40087975556,1386118,45086806353,575524,65859798170,61462,49767697203,175234,60259558038,246924,62633583164,369410,64681543507,472649,65598862662,532524,65874113724,1.428E+11,67348794886,94802335331,1.07684E+11,1.26428E+11,1.3932E+11,1.42556E+11
37,NC,North Carolina,4247229,42472,212361,424723,1061807,2123615,3185422,435265,188794,133066,76951,38609,19385,2.87925E+11,46091163622,90608604747,1.2383E+11,1.87649E+11,2.45963E+11,2.76087E+11,3535033,2.01577E+11,37158,19876435165,187994,50552775728,374056,74747584190,922321,1.21894E+11,1842415,1.67773E+11,2757984,1.92852E+11,1235675,1709187739,38855,563039228,164696,850512916,297223,1021491388,611899,1311081779,927633,1528955983,1093221,1628652885,748050,5989520762,34718,2082521923,140607,3461694592,236921,4160721294,427983,5096667265,594201,5652203764,676103,5854408689,754123,8574520662,12103,1112347545,53095,2588120571,97738,3419788964,218005,4759081140,381923,6091607649,523875,7135800567,674456,15911786161,35808,10274978663,138426,12939412275,226817,14003289549,396306,15165972367,541233,15702757037,611578,15852711856,461663,8232996937,7697,406707180,42134,1920870722,84783,3268685856,198097,5625995604,315870,7147793896,387948,7810116357,890423,20856576538,7725,405062556,51710,2671190077,117798,5494337504,318628,11955919521,565089,17276361721,733960,19642741210,239108,16597068900,25335,10735432392,72987,14223767623,104838,15177540370,158313,16073600265,201989,16503724834,223361,16606812452,36887683733,12278416085,20380891289,24891324680,31369983500,35657985333,36790064531
38,ND,North Dakota,332152,3322,16608,33215,83038,166076,249114,443296,187905,140513,91353,49288,26014,25255624821,3604574115,7073107835,9733582480,15307365942,20973814255,24038631922,283757,16766897944,2744,980953454,13973,2861852713,28780,4749680883,73615,8980577443,146109,13281365350,219248,15816342501,109624,237509887,3109,100007791,13165,137086681,22898,152854242,46185,181302493,75597,211636602,93372,225574769,72262,385859311,2490,132205193,10153,210809916,17413,245856044,33493,301133629,52289,350586968,63028,369671020,50045,679623127,1006,75021559,4456,208902496,8053,279320562,17839,403638340,30967,544731081,39640,615528911,71464,1450374136,2676,804900311,10682,1068782450,17817,1163702969,33580,1294630197,52142,1394076931,62532,1431259420,36325,545060612,526,19706219,2920,108354984,5461,179502727,12382,318232340,22932,450054074,29467,505775392,59249,1173688544,574,18172205,3544,133772811,7374,259094077,18617,557215308,35936,915291050,47755,1080029872,27930,1818528999,2257,1104264859,7618,1513534694,11200,1628669107,17454,1742149864,23134,1802847659,25821,1816461438,3377015942,980217128,1637348798,2025489570,2649408332,3160270161,3350859388
39,OH,Ohio,5155659,51557,257783,515566,1288915,2577830,3866744,395900,172662,124785,77064,41634,21299,3.40831E+11,50436504065,99481171453,1.3676E+11,2.11894E+11,2.85438E+11,3.25324E+11,4267656,2.38514E+11,45432,21641567123,227822,54966930217,456570,82569156447,1131370,1.38988E+11,2228747,1.95253E+11,3318120,2.27267E+11,1409174,1968063263,46750,669076565,189998,985564688,329036,1163599511,650745,1462766237,1011516,1728756399,1226220,1864977723,997195,7139207304,42325,2848994233,166922,4339782216,278953,5042062383,515767,6014890718,757111,6689755776,888855,6960692382,744429,10463197517,15766,1540594219,64788,3629842083,115650,4689663550,246200,6426733069,408680,8017813618,538897,9118153701,826823,15228077386,42380,9630466309,157148,12075918230,252865,13052900579,447716,14252813018,640767,14934602030,742779,15150346927,611143,10103497648,9709,526654828,51911,2345126283,100223,3773006842,231224,6411753665,392832,8491373482,503122,9487140301,1191314,29029267087,9730,554034119,65521,3509680999,141956,6776624850,373295,14587878100,703051,22891599676,954927,26999404649,248893,17426717691,29603,11893901224,81030,15255722710,112620,16110018255,165504,16911313973,209547,17313636753,232085,17427682256,43266218058,13527529836,22228048977,27148325006,34958427172,41098285766,43075679482
40,OK,Oklahoma,1512690,15127,75635,151269,378173,756345,1134518,407032,172392,124773,75260,38832,19708,99128116450,16211550898,30719527885,41653327070,63444374055,84095597346,94931869656,1256456,66845596952,12581,4998027539,64785,14011709249,131600,21953314916,330129,38450220111,657750,54803935402,980769,63734778021,418413,719260092,13715,293839866,57344,407047012,101104,465588353,201127,563318349,304700,643654581,363893,684247845,212490,1691332398,10894,757118606,40884,1095551365,66370,1244943252,116962,1451633922,164625,1595215928,190157,1650966805,269736,2935752139,5509,349941394,22374,882117680,40117,1134792311,86849,1583791125,146908,2047811186,196085,2449239863,199509,5721729390,11791,3955898356,42390,4784606880,66482,5082513571,113129,5431230946,156336,5625481360,178975,5690190787,146702,2622227539,3002,148874236,15319,691082557,28588,1099094004,62537,1787985087,100337,2270622608,123917,2487317306,305974,6990577980,3023,162598076,20502,1004974587,44098,1872309450,109953,3803260786,193399,5632733606,253267,6547832550,95938,6181977456,10164,4139459232,29599,5352177810,41861,5678299008,62529,6000404024,80213,6155622183,89120,6187117739,12057970355,4112899411,6618603820,8045884482,10165012441,11614170900,12019976301
41,OR,Oregon,1808082,18081,90404,180808,452021,904041,1356062,446732,198056,142240,85558,44136,22129,1.3348E+11,20929016137,40620617995,55579971105,85096784178,1.13325E+11,1.27898E+11,1457827,87058461442,14925,7148985314,75869,19313252666,152038,29570486429,375852,50334975734,749702,71275797570,1132016,82965122574,571872,1048483640,16740,335027431,72652,516031684,130501,616456199,266974,782886355,414766,926069505,494889,991738459,362586,3028532500,13810,1189806561,57711,1749275259,98845,2039226503,185027,2467630111,271076,2793874408,317482,2928855310,284542,4648808634,4641,482282181,21623,1312047401,40069,1805810995,89964,2678029814,157792,3579928092,211655,4177374631,350635,9296538949,14824,5511805045,60444,7256342183,100873,7944932555,182838,8697348235,263998,9115599232,307497,9245618669,224296,4124307776,3298,193554497,18202,897637700,36388,1488564251,87078,2638663035,147453,3504569506,184734,3876817111,365207,10084016657,3029,171281331,19691,1161665702,44294,2493546055,122277,5636114222,226607,8383030521,295123,9482756175,119856,8563973723,11007,4967641142,33292,6969697997,48561,7580578915,74948,8175061715,98600,8473880345,110467,8556588402,17027435559,5254349051,8839944662,10848463160,13932994199,16222602345,16945367001
42,PA,Pennsylvania,5701126,57011,285056,570113,1425282,2850563,4275845,471719,200106,142866,85529,44243,21452,4.28466E+11,72694734775,1.36621E+11,1.84126E+11,2.77366E+11,3.66264E+11,4.12055E+11,4641956,2.94631E+11,49719,30341791649,252542,74686597783,505472,1.09981E+11,1248335,1.79486E+11,2466026,2.47073E+11,3670179,2.83463E+11,1878200,3322121587,52648,1335851366,225097,1789289903,402129,2043297626,824059,2508379563,1303106,2927172837,1590043,3142685087,1313206,9955608528,48540,3918815381,199723,5934186389,338734,6886711724,639759,8261588400,956787,9261947733,1138012,9672803842,795673,13740577438,16566,1987765936,71039,4860617223,126415,6333529440,267094,8663508414,448160,10856519391,594442,12350862924,1067063,25990580288,48646,18029262055,188753,21521421754,307532,22892927638,552235,24570410797,800910,25553150806,939362,25873251165,787173,13164218485,10699,645079687,57758,2831169837,114259,4671482518,275520,8192068978,480460,10989322600,623503,12306361719,1352563,29729377676,10891,638904078,66711,3452646577,147685,6926706165,404172,15314374458,764587,23426093660,1036497,27377976082,303008,21246440972,32487,13946213320,91322,18225896677,128260,19350149767,192326,20416445424,250064,21041564333,281253,21241350592,59617951007,19902450105,32282595027,39095913262,49373928733,57090374090,59419258502
44,RI,Rhode Island,489939,4899,24497,48994,122485,244970,367454,438521,194141,142616,85166,44135,21952,35997729794,5705938084,10891229420,14920730868,22953319002,30559885833,34510940806,410746,25200082222,4277,2267556451,21789,5805510048,43897,8825959359,108610,14873700724,214618,20802210013,321843,24104184493,151011,294628242,4513,124996068,18840,166276071,33627,188741406,69809,229698383,109795,265507091,131085,281588512,97949,756204976,4071,296751214,16125,453740332,27226,524910443,51764,633673569,75574,710522317,87452,738117280,74796,1262832943,1534,172681386,6697,412267932,11906,538172880,25047,755227800,41132,956763752,53976,1105917883,82890,2156109856,4093,1472418224,15507,1784026473,25297,1901805960,45880,2048326383,65245,2126059561,74689,2148491738,56711,941316759,972,55156877,5055,226976444,9526,356264515,22218,606789426,37210,798391573,46374,883385230,96006,2438282946,962,54966463,6128,328992970,13067,644308918,33687,1372556540,60685,2042082019,77669,2295513117,26551,1750054849,2961,1143516535,8129,1495357513,11392,1590385917,17305,1690461677,22230,1740785513,24708,1750318760,4859932016,1517796584,2483621364,3051880614,3947955474,4631763814,4839567782
45,SC,South Carolina,2070761,20708,103538,207076,517690,1035381,1553071,398672,175555,126816,74387,37325,19037,1.33226E+11,20541177819,40519282147,55763742676,85745272550,1.1323E+11,1.27499E+11,1712628,89212611458,17435,7672535966,88396,20234288460,176668,30688695854,437983,51885109267,879952,73053930518,1324735,84912478507,492015,836316464,18499,323100364,74304,468893750,128957,547152039,252386,671903569,371838,762491327,435515,804313623,343513,2817692318,16110,1025893254,63377,1678823613,106471,1995533247,195266,2416081709,272492,2666780185,311023,2756646096,350553,3932416166,6357,597543001,26597,1361655204,47934,1727833042,104284,2340281689,178974,2910132331,242707,3296989364,306907,7042528391,16892,4520023485,63010,5754999378,102478,6211432398,180327,6723090225,246680,6958441777,278949,7022725141,233777,4509236984,4481,272291325,24475,1211781687,47873,1954219911,107204,3203296298,166801,3990293620,201950,4320097977,473776,11632076580,4910,278048771,32657,1787499267,70917,3446946337,180403,6974590520,310288,9798026777,398026,11037571847,111416,8058007808,13179,5433416752,36760,6987093779,51303,7407912508,76046,7834382845,95144,8022378811,104287,8063373785,16223984305,5393790732,8819260376,10784532948,13700775572,15662728748,16178414248
